ANO_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_APROBACION,ANO_APROBACION,ENTIDAD,CONVOCATORIA,DESCRIPCION_FINANCIACION,PROGRAMA,AREA_TEMATICA,TIPO_PROYECTO,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,COD_DANE_ENT,DEPARTAMENTO_PROYECTO,CIUDAD_PROYECTO,COD_DANE_PRY
"2,010","110,150,227,407",Diseno y construccion de una propuesta de semillero experimental para regiones de clima calido intertropical.,29/03/2011,"2,011",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111
"2,010","225,150,227,255",DESARROLLO DE INOCULOS MICROBIANOS CON ACCION NEMATICIDA BACTERICIDA Y DESCOMPONEDORA DE RESIDUOS DE CULTIVO DE CAFE Y PLATANO in situ.,31/03/2011,"2,011",CENTRO NACIONAL DE INVESTIGACIONES DE CAFE - CENICAFE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE BIOTECNOLOGIA,INFORMACION NO SOLICITADA,PROYECTO,CALDAS,CHINCHINA,17174,CALDAS,CHINCHINA,17174
"2,010","710,650,227,046",Evaluacion de una formulacion de Granulovirus para el control de polillas de la familia Gelechiidae plagas en solanaceas cultivadas,31/03/2011,"2,011",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE BIOTECNOLOGIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","710,650,227,840",Efecto de factores geneticos medio ambientales y de manejo sobre la calidad y la produccion de miel y polen en cinco cultivos fruticolas promisorios exportables de Colombia,29/03/2011,"2,011",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,CUNDINAMARCA,MOSQUERA,25473
"2,010","223,650,227,631",Desarrollo e identificacion de variedades de yuca con caracteristicas especiales para la industria del almidon y sus derivados en Colombia.,22/11/2010,"2,010",CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL - CIAT,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,PALMIRA,76520
"2,010","710,650,227,588",Uso de la tecnolog¿a de biofertilizaci¿n con Hongos Formadores de Micorrizas Arbusculares en especies forestales.,22/11/2010,"2,010",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,BOLIVAR,ZAMBRANO,13894
"2,010","130,850,227,678",EVALUACION  DEL ACIDO HIPOCLOROSO COMO AGENTE ANTIPLACA PARA  USO EN LA CAVIDAD ORAL (Segunda Revision y correcciones),28/04/2011,"2,011",UNIVERSIDAD EL BOSQUE - UNBOSQUE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,350,227,600",Optimizacion de los procesos productivos y organizacionales de pequenos productores  Acuicolas Implementando  Redes de Sensores inalambricos de indicadores criticos de calidad del agua.,22/11/2011,"2,011",UNIVERSIDAD DEL CAUCA - UNICAUCA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,SILVIA,19743
"2,010","710,650,227,843",ESTUDIO DE LA EXOCORTIS EN LIMA ACIDA TAHITI PARA FORTALECER EL SISTEMA DE DIAGNOSTICO Y LA SANIDAD DEL MATERIAL DE SIEMBRA EN COLOMBIA,29/03/2011,"2,011",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,VALLE DEL CAUCA,PALMIRA,76520
"2,010","710,650,227,582",Desarrollo de un sistema integrado de manejo de la antracnosis del mango mediante el uso de alternativas para la reduccion de la fuente de inoculo de la enfermedad.,22/11/2010,"2,010",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,CUNDINAMARCA,MOSQUERA,25473
"2,010","110,250,227,392",DESARROLLO Y EVALUACION DEL PATRONAMIENTO DE NANOESTRUCTURAS PARA REGENERACION OSEA SOBRE MATERIALES OSEOINTEGRABLES COMO PRODUCTO DE INNOVACION TECNOLOGICA DE LA EMPRESA QUIRURGICOS ESPECIALIZADOS S.A.,28/04/2011,"2,011",UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,SANTANDER,BUCARAMANGA,68001,SANTANDER,BUCARAMANGA,68001
"2,010","710,650,227,844",MANEJO INTEGRADO DEL CULTIVO DE AGUACATE (Persea americana) Var. HASS PARA INCREMENTAR LA CALIDAD Y EL RENDIMIENTO EN ZONAS PRODUCTORAS DE COLOMBIA,29/03/2011,"2,011",CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CUNDINAMARCA,MOSQUERA,25473,VALLE DEL CAUCA,PALMIRA,76520
"2,010","110,650,227,175",Obtencion de hidrogeles a partir de quitosano procedente de hongos	,29/11/2010,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE BIOTECNOLOGIA,INFORMACION NO SOLICITADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","520,150,227,144",Dise¿o y desarrollo de  un antibi¿tico betalact¿mico de liberaci¿n modificada mejorando su nivel de concentraci¿n plasm¿tica,28/04/2011,"2,011",CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,ITAGUI,05360,ANTIOQUIA,MEDELLIN,05001
"2,010","110,150,226,861",INNOVACION EN LA PRODUCCION COMERCIAL DE PLANTULAS DE UCHUVA (PHYSALIS PERUVIANA L.) CON EL USO DE MICORRIZAS COMO CONTRIBUCION AL MEJORAMIENTO DE LA PRODUCTIVIDAD Y CALIDAD DE FRUTA DE EXPORTACION_MARZO_15_DE_ 2010,30/07/2010,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","225,150,226,887",Tecnologia de bajo impacto ambiental para el lavado mecanico del cafe en proceso con fermentacion natural VERSION 25/03/2010,30/07/2010,"2,010",CENTRO NACIONAL DE INVESTIGACIONES DE CAFE - CENICAFE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CALDAS,CHINCHINA,17174,CALDAS,CHINCHINA,17174
"2,010","225,150,226,886",Desarrollo de una herramienta portatil con vision artificial para la cosecha selectiva del cafe VERSION 25/03/2010,30/07/2010,"2,010",CENTRO NACIONAL DE INVESTIGACIONES DE CAFE - CENICAFE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,CALDAS,CHINCHINA,17174,CALDAS,CHINCHINA,17174
"2,010","110,150,226,877",Desarrollo y validacion de un protocolo para la produccion de esparrago fresco tipo exportacion en el departamento de Cundinamarca (24/03/2010),30/07/2010,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","124,350,227,031",Implementacion de un modelo de partos estacionales en un sistema de cria/doble proposito bovino en el piedemonte llanero ,22/11/2010,"2,010",UNIVERSIDAD DE LA SALLE - UNISALLE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,META,SAN MARTIN,50689
"2,010","128,250,227,289",Innovacion tecnologica para empresas agroindustriales de alto valor agregado en la economia social campesina. Caso Buenas practicas de Agricultura Saludable en la agroindustria del platano con empresarios rurales asociados del Norte del Cauca - Segunda version,02/11/2010 12:00:00 AM,"2,010",CORPORACION PARA EL DESARROLLO DE LA BIOTECNOLOGIA - BIOTEC,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,CAUCA,PADILLA,19513
"2,010","120,350,227,235",Programa de innovaci¿n para la producci¿n de sustratos enriquecidos con microorganismos ben¿ficos en materiales de siembra en viveros de uso agr¿cola.,22/11/2010,"2,010",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","111,550,226,864",Evaluacion geneticoeconomica de  bovinos Holstein en sistemas de produccion de leche en Antioquia.,30/07/2010,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,010","120,650,226,897",DESARROLLO DE SOLUCIONES DE CONTROL BIOLOGICO COMO ALTERNATIVAS AL MANEJO QUIMICO CONVENCIONAL DE LAS HORMIGAS CORTADORAS DE LOS GENEROS Acromyrmex Y Atta (FORMICIDAE ATTINI) (version ajustada),22/11/2010,"2,010",UNIVERSIDAD DE MEDELLIN - UDEM,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,010","120,350,227,315",Conformacion de una base de seleccion y propagacion que permita  incrementar la productividad de las especies Tectona grandis (Teca) y Eucalyptus pellita (Eucalipto pellita) en la Region Caribe y Orinoquia Colombiana.,29/03/2011,"2,011",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,150,227,057",PROGRAMA ESTRATEGICO. IDENTIFICACION DE PATOGENOS CAUSANTES DE ENFERMEDADES EN Apis mellifera E IMPLEMENTACION DE UN PLAN DE MEJORAMIENTO GENETICO BASADO EN LA SELECCION DE PARENTALES CON CARACTERISTICAS SANITARIAS Y PRODUCTIVAS SUPERIORES PARA AUMENTO DE LA COMPETITIVIDAD EN TRES REGIONES DE COLOMBIA,22/11/2010,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,COFINANCIACION,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","309,850,227,975",ZEUS INTEGRAL WEB - SISTEMA DE GESTION DE HOTELES Y RESTAURANTES,30/03/2011,"2,011",ESICenter SinerTIC ANDINO,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,MIXTO,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,INFORMATICA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","121,550,227,951",Programa Estrat¿gico - Innovaciones Sist¿micas para Sostenibilidad y Crecimiento en un Mercado Globalizado del Acero,22/03/2011,"2,011",UNIVERSIDAD DEL NORTE - UNINORTE,502-2010 BANCO DE PROYECTOS Y PROGRAMAS IDI - MODALIDAD COFINANCIACION - 2010,MIXTO,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,INFORMACION NO SOLICITADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,MALAMBO,08433
"2,011","479,054,130,655",Modelo de comunicacion basado en la replica de conocimiento como estrategia que posibilite a las unidades productivas de la poblacion afrodescendientes de la Popa y sus alrededores el acceso a la ciencia y la tecnologia para su fortalecimiento.,10/10/2011 12:00:00 AM,"2,011",FUNDACION CENTRO DE CULTURA AFROCARIBE,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,BOLIVAR,CARTAGENA DE INDIAS,13001,BOLIVAR,CARTAGENA DE INDIAS,13001
"2,011","130,854,130,676",Unidades Experienciales de Aprendizaje sobre el Cuerpo Humano,18/10/2011,"2,011",UNIVERSIDAD EL BOSQUE - UNBOSQUE,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,011","478,954,130,746",Conexiones entre Museos y colegios construccion colectiva de una metodologia para la apropiacion social del conocimiento a partir de las inquietudes de ninos y ninas,18/10/2011,"2,011",Fundacion Botanica y Zoologica de Barranquilla,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,011","110,354,130,698",Tecnologias de la informacion y la comunicacion desde una perspectiva comparativa hacia modelos de apropiacion social en los Resguardos Indigenas de Purace y Ambalo departamento del Cauca,10/10/2011 12:00:00 AM,"2,011",UNIVERSIDAD DEL CAUCA - UNICAUCA,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
"2,011","478,754,130,684",Sistematizacion analisis y promocion de procesos de apropiacion social de CTI en el marco de la investigacion participativa de organizaciones sociales en tres diferentes contextos culturales y ambientales de Colombia,18/10/2011,"2,011",CORPORACION ECOFONDO,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,011","110,354,130,646",Comunicacion transaccional para el analisis de la pertinencia de la Apropiacion Social del Conocimiento en la Innovacion abierta para la Asociacion de Productores Rurales de Pequena Escala APROPESCA,18/10/2011,"2,011",UNIVERSIDAD DEL CAUCA - UNICAUCA,541 - 2011 BANCO DE PROYECTOS DE APROPIACION SOCIAL,COFINANCIACION,APROPIACION SOCIAL DE LA CTI,INFORMACION NO SOLICITADA,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,SILVIA,19743
"2,011","121,554,031,079",DISENO IMPLEMENTACION Y EVALUACION DE UN PROGRAMA DE FORMACION PARA EL FOMENTO DEL CONSUMO EFICIENTE DE ENERGIA EN  ESCOLARES DE LA CIUDAD DE BARRANQUILLA PROGRAMA ECOENERGY.,02/12/2011 12:00:00 AM,"2,011",UNIVERSIDAD DEL NORTE - UNINORTE,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,ENERGIA RENOVABLE,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,011","227,954,031,176",Diagnostico evaluacion y manejo comunitario de la fauna silvestre en la zona del rio Tiquie departamento del Vaupes amazonia Colombiana,18/11/2011,"2,011",INSTITUTO AMAZONICO DE INVESTIGACIONES CIENTIFICAS - SINCHI,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,ENERGIA RENOVABLE,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,VAUPES,MITU,97001
"2,011","111,254,031,137",ACOPLE DE FOTOCATALISIS HETEROGENEA Y HUMEDALES CONSTRUIDOS PARA EL TRATAMIENTO DE CONTAMINANTES GENERADOS EN DOS ACTIVIDADES PRODUCTIVAS EN EL DEPARTAMENTO DE CORDOBA.,13/12/2011,"2,011",UNIVERSIDAD DE CORDOBA - UNICOR,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,ENERGIA RENOVABLE,PROYECTO,CORDOBA,MONTERIA,23001,CORDOBA,MONTERIA,23001
"2,011","113,154,031,157",Caracterizacion y tipificacion de plantaciones tradicionales de Theobroma cacao L. como estrategia de diseno e implementacion de arreglos agroforestales en el bajo Caguan (Cartagena del Chaira),13/12/2011,"2,011",UNIVERSIDAD DE LA AMAZONIA,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,CAQUETA,FLORENCIA,18001,CAQUETA,FLORENCIA,18001
"2,011","112,054,031,251",CONTROL DE PUDRICION BASAL EN PITAHAYA AMARILLA (Selenicereus megalanthus Haw) MEDIANTE EL USO DE BACTERIAS ACIDO LACTICAS CON ACTIVIDAD ANTIFUNGICA CONTRA ESPECIES DE FUSARIUM ,13/12/2011,"2,011",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE PALMIRA,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,VALLE DEL CAUCA,PALMIRA,76520,VALLE DEL CAUCA,PALMIRA,76520
"2,011","521,454,031,168",Actualizacion de practicas agronomicas para el cultivo de mora sin tuna en zonas productoras del departamento de Risaralda,02/12/2011 12:00:00 AM,"2,011",CORPORACION UNIVERSITARIA SANTA ROSA DE CABAL - UNISARC,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,RISARALDA,SANTA ROSA DE CABAL,66682,RISARALDA,PEREIRA,66001
"2,011","222,854,031,089",ALTERNATIVAS DE OPTIMIZACION DE LA PRODUCCION DE PANELA - CANA PROCESAMIENTO SEGURIDAD ALIMENTARIA CALIDAD Y MERCADEO - CON  PRODUCTORES DE LA ASOCIACION DE PRODUCTORES DE PANELA DE NOCAIMA ASOPROPANOC,13/12/2011,"2,011",CENTRO INTERNACIONAL DE FISICA - CIF,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,CUNDINAMARCA,NOCAIMA,25491
"2,011","110,454,031,062",Evaluacion de la produccion y calidad composicional de la leche en la epoca de escases forrajera mediante la utilizacion de  ensilaje de pasto brasilero Phalaris sp en  ganaderias especializadas del Tropico Alto de Narino.,13/12/2011,"2,011",UNIVERSIDAD DE NARINO - UDENAR,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,NARINO,PASTO,52001,NARINO,PASTO,52001
"2,011","111,054,031,103",CARACTERIZACION Y EVALUACION DE LA ACTIVIDAD DE PEPTIDOS ANTIMICROBIANOS EXTRAIDOS A PARTIR DE LINEAS DE GUSANO DE SEDA (Bombyx mori L.) CONTRA MICROORGANISMOS GRAM POSITIVOS Y GRAM NEGATIVOS,29/11/2011,"2,011",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,RISARALDA,PEREIRA,66001,RISARALDA,PEREIRA,66001
"2,011","101,054,031,128",Ciudades y poblaciones fronterizas Una propuesta hacia la armonizacion de las politicas publicas en la frontera internacional del Departamento del Amazonas con Brasil y Peru.,23/11/2011,"2,011",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,AMAZONAS,LETICIA,91001,AMAZONAS,LETICIA,91001
"2,011","111,854,031,071",PROGRAMA FORTALECIMIENTO E INNOVACION DE LOS PROCESOS PRODUCTIVOS SOCIALES Y COMERCIALES DE LA CADENA DEL CACAO PARA EL MUNICIPIO DE APARTADO - ANTIOQUIAPROYECTO TRAZABILIDAD Y CARACTERIZACION DE AROMAS Y SABORES DEL CACAO E IMPLEMENTACION DE UNA PLANTA PILOTO PARA ACOPIO Y TRANSFORMACION DEL PRODUCTO EN EL MUNICIPIO DE APARTADO - ANTIOQUIA,13/12/2011,"2,011",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,APARTADO,05045
"2,011","349,354,031,155",FORTALECIMIENTO DEL PROGRAMA CAMARONES SOSTENIBLES DEL GOLFO DE MORROSQUILLO MEDIANTE IMPLEMENTACION Y VALIDACION DE UNA PLANTA PARA DESARROLLO DE PRODUCTOS CON ALTO VALOR AGREGADO DIRIGIDA A LA INTEGRACION DE UNA NUEVA CADENA COMERCIAL REGIONAL. ,13/12/2011,"2,011",FUNDACION PARQUE TECNOLOGICO DEL SOFTWARE DE SUCRE - PARQUESOFT SUCRE,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,SUCRE,SINCELEJO,70001,CORDOBA,SAN ANTERO,23672
"2,011","521,454,031,142",Evaluacion de variables de rendimiento en los diferentes clones elite de lulo (Solanum quitoense Lam.) en el departamento de Risaralda y actualizacion a los productores en tecnologias limpias para el manejo fitosanitario del cultivo,13/12/2011,"2,011",CORPORACION UNIVERSITARIA SANTA ROSA DE CABAL - UNISARC,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,RISARALDA,SANTA ROSA DE CABAL,66682,RISARALDA,PEREIRA,66001
"2,011","113,154,031,107",MITIGACION DE AGUAS GRISES CON HERRAMIENTAS TECNOLOGICAS PARA EL MANEJO SOSTENIBLE DE SISTEMAS GANADEROS DE DOBLE PROPOSITO EN LA AMAZONIA COLOMBIANA,13/12/2011,"2,011",UNIVERSIDAD DE LA AMAZONIA,540 - 2011 PROYECTOS REGIONALES DE CT  I ,COFINANCIACION,REGIONALIZACION PROYECTOS,AGROINDUSTRIA,PROYECTO,CAQUETA,FLORENCIA,18001,CAQUETA,FLORENCIA,18001
